11,3,135,3,35,"calc_rmsd@3-37@src/geomm/rmsd.py","src/geomm/rmsd.py","calc_rmsd","calc_rmsd( ref_coords , coords , idxs = None )",3,37
16,5,110,3,16,"__Pyx_PyObject_Call@9006-9021@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyObject_Call","__Pyx_PyObject_Call( PyObject * func , PyObject * arg , PyObject * kw)",9006,9021
11,3,68,2,11,"__Pyx_TypeTest@9025-9035@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_TypeTest","__Pyx_TypeTest( PyObject * obj , PyTypeObject * type)",9025,9035
24,3,142,4,28,"__Pyx_PyFunction_FastCallNoKw@9039-9066@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyFunction_FastCallNoKw","__Pyx_PyFunction_FastCallNoKw( PyCodeObject * co , PyObject ** args , Py_ssize_t na , PyObject * globals)",9039,9066
74,21,496,4,85,"__Pyx_PyFunction_FastCallDict@9068-9152@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyFunction_FastCallDict","__Pyx_PyFunction_FastCallDict( PyObject * func , PyObject ** args , Py_ssize_t nargs , PyObject * kwargs)",9068,9152
16,4,171,3,19,"__Pyx_PyCFunction_FastCall@9158-9176@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyCFunction_FastCall","__Pyx_PyCFunction_FastCall( PyObject * func_obj , PyObject ** args , Py_ssize_t nargs)",9158,9176
23,6,166,3,27,"__Pyx_PyObject_Call2Args@9180-9206@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyObject_Call2Args","__Pyx_PyObject_Call2Args( PyObject * function , PyObject * arg1 , PyObject * arg2)",9180,9206
16,4,94,2,16,"__Pyx_PyObject_CallMethO@9210-9225@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyObject_CallMethO","__Pyx_PyObject_CallMethO( PyObject * func , PyObject * arg)",9210,9225
10,2,69,2,10,"__Pyx__PyObject_CallOneArg@9230-9239@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx__PyObject_CallOneArg","__Pyx__PyObject_CallOneArg( PyObject * func , PyObject * arg)",9230,9239
13,7,97,2,17,"__Pyx_PyObject_CallOneArg@9240-9256@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyObject_CallOneArg","__Pyx_PyObject_CallOneArg( PyObject * func , PyObject * arg)",9240,9256
8,2,57,2,8,"__Pyx_PyObject_CallOneArg@9258-9265@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyObject_CallOneArg","__Pyx_PyObject_CallOneArg( PyObject * func , PyObject * arg)",9258,9265
4,1,16,1,4,"__Pyx_RaiseBufferIndexError@9269-9272@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_RaiseBufferIndexError","__Pyx_RaiseBufferIndexError( int axis)",9269,9272
48,11,224,4,50,"__Pyx_Raise@9276-9325@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_Raise","__Pyx_Raise( PyObject * type , PyObject * value , PyObject * tb , CYTHON_UNUSED PyObject * cause)",9276,9325
101,27,521,4,104,"__Pyx_Raise@9327-9430@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_Raise","__Pyx_Raise( PyObject * type , PyObject * value , PyObject * tb , PyObject * cause)",9327,9430
20,5,109,2,20,"__Pyx_PyDict_GetItem@9435-9454@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyDict_GetItem","__Pyx_PyDict_GetItem( PyObject * d , PyObject * key)",9435,9454
4,1,18,1,4,"__Pyx_RaiseTooManyValuesError@9458-9461@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_RaiseTooManyValuesError","__Pyx_RaiseTooManyValuesError( Py_ssize_t expected)",9458,9461
5,2,28,1,5,"__Pyx_RaiseNeedMoreValuesError@9464-9468@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_RaiseNeedMoreValuesError","__Pyx_RaiseNeedMoreValuesError( Py_ssize_t index)",9464,9468
3,1,13,1,3,"__Pyx_RaiseNoneNotIterableError@9471-9473@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_RaiseNoneNotIterableError","__Pyx_RaiseNoneNotIterableError( void)",9471,9473
10,4,49,1,10,"__Pyx_PyErr_GetTopmostException@9478-9487@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyErr_GetTopmostException","__Pyx_PyErr_GetTopmostException( PyThreadState * tstate)",9478,9487
12,2,89,4,15,"__Pyx__ExceptionSave@9492-9506@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx__ExceptionSave","__Pyx__ExceptionSave( PyThreadState * tstate , PyObject ** type , PyObject ** value , PyObject ** tb)",9492,9506
19,2,125,4,22,"__Pyx__ExceptionReset@9507-9528@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx__ExceptionReset","__Pyx__ExceptionReset( PyThreadState * tstate , PyObject * type , PyObject * value , PyObject * tb)",9507,9528
11,6,88,2,13,"__Pyx_PyErr_ExceptionMatchesTuple@9533-9545@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyErr_ExceptionMatchesTuple","__Pyx_PyErr_ExceptionMatchesTuple( PyObject * exc_type , PyObject * tuple)",9533,9545
8,4,66,2,8,"__Pyx_PyErr_ExceptionMatchesInState@9546-9553@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyErr_ExceptionMatchesInState","__Pyx_PyErr_ExceptionMatchesInState( PyThreadState * tstate , PyObject * err)",9546,9553
54,10,314,3,69,"__Pyx_GetException@9560-9628@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_GetException","__Pyx_GetException( PyObject ** type , PyObject ** value , PyObject ** tb)",9560,9628
51,13,281,5,56,"__Pyx_ImportType@9633-9688@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_ImportType","__Pyx_ImportType( PyObject * module , const char * module_name , const char * class_name , size_t size , enum __Pyx_ImportType_CheckSize check_size)",9633,9688
54,16,273,3,63,"__Pyx_Import@9692-9754@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_Import","__Pyx_Import( PyObject * name , PyObject * from_list , int level)",9692,9754
34,11,194,2,38,"__Pyx_CLineForTraceback@9758-9795@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_CLineForTraceback","__Pyx_CLineForTraceback( PyThreadState * tstate , int c_line)",9758,9795
21,7,136,3,21,"__pyx_bisect_code_objects@9799-9819@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__pyx_bisect_code_objects","__pyx_bisect_code_objects( __Pyx_CodeObjectCacheEntry * entries , int count , int code_line)",9799,9819
14,5,99,1,14,"__pyx_find_code_object@9820-9833@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__pyx_find_code_object","__pyx_find_code_object( int code_line)",9820,9833
43,9,307,2,43,"__pyx_insert_code_object@9834-9876@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__pyx_insert_code_object","__pyx_insert_code_object( int code_line , PyCodeObject * code_object)",9834,9876
43,7,180,4,52,"__Pyx_CreateCodeObjectForTraceback@9882-9933@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_CreateCodeObjectForTraceback","__Pyx_CreateCodeObjectForTraceback( const char * funcname , int c_line , int py_line , const char * filename)",9882,9933
28,7,150,4,28,"__Pyx_AddTraceback@9934-9961@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_AddTraceback","__Pyx_AddTraceback( const char * funcname , int c_line , int py_line , const char * filename)",9934,9961
6,3,69,3,6,"__Pyx_GetBuffer@9964-9969@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_GetBuffer","__Pyx_GetBuffer( PyObject * obj , Py_buffer * view , int flags)",9964,9969
12,5,75,1,12,"__Pyx_ReleaseBuffer@9970-9981@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_ReleaseBuffer","__Pyx_ReleaseBuffer( Py_buffer * view)",9970,9981
25,9,223,1,29,"__Pyx_PyInt_From_int@10008-10036@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyInt_From_int","__Pyx_PyInt_From_int( int value)",10008,10036
3,1,24,2,3,"__pyx_t_float_complex_from_parts@10041-10043@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__pyx_t_float_complex_from_parts","__pyx_t_float_complex_from_parts( float x , float y)",10041,10043
3,1,20,2,3,"__pyx_t_float_complex_from_parts@10045-10047@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__pyx_t_float_complex_from_parts","__pyx_t_float_complex_from_parts( float x , float y)",10045,10047
6,1,28,2,6,"__pyx_t_float_complex_from_parts@10050-10055@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__pyx_t_float_complex_from_parts","__pyx_t_float_complex_from_parts( float x , float y)",10050,10055
3,2,31,2,3,"__Pyx_c_eq_float@10061-10063@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_c_eq_float","__Pyx_c_eq_float( __pyx_t_float_complex a , __pyx_t_float_complex b)",10061,10063
6,1,40,2,6,"__Pyx_c_sum_float@10064-10069@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_c_sum_float","__Pyx_c_sum_float( __pyx_t_float_complex a , __pyx_t_float_complex b)",10064,10069
6,1,40,2,6,"__Pyx_c_diff_float@10070-10075@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_c_diff_float","__Pyx_c_diff_float( __pyx_t_float_complex a , __pyx_t_float_complex b)",10070,10075
6,1,56,2,6,"__Pyx_c_prod_float@10076-10081@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_c_prod_float","__Pyx_c_prod_float( __pyx_t_float_complex a , __pyx_t_float_complex b)",10076,10081
19,5,235,2,19,"__Pyx_c_quot_float@10083-10101@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_c_quot_float","__Pyx_c_quot_float( __pyx_t_float_complex a , __pyx_t_float_complex b)",10083,10101
10,2,106,2,10,"__Pyx_c_quot_float@10103-10112@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_c_quot_float","__Pyx_c_quot_float( __pyx_t_float_complex a , __pyx_t_float_complex b)",10103,10112
6,1,31,1,6,"__Pyx_c_neg_float@10114-10119@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_c_neg_float","__Pyx_c_neg_float( __pyx_t_float_complex a)",10114,10119
3,2,24,1,3,"__Pyx_c_is_zero_float@10120-10122@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_c_is_zero_float","__Pyx_c_is_zero_float( __pyx_t_float_complex a)",10120,10122
6,1,30,1,6,"__Pyx_c_conj_float@10123-10128@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_c_conj_float","__Pyx_c_conj_float( __pyx_t_float_complex a)",10123,10128
4,2,39,1,7,"__Pyx_c_abs_float@10130-10136@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_c_abs_float","__Pyx_c_abs_float( __pyx_t_float_complex z)",10130,10136
52,13,379,2,52,"__Pyx_c_pow_float@10137-10188@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_c_pow_float","__Pyx_c_pow_float( __pyx_t_float_complex a , __pyx_t_float_complex b)",10137,10188
3,1,24,2,3,"__pyx_t_double_complex_from_parts@10195-10197@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__pyx_t_double_complex_from_parts","__pyx_t_double_complex_from_parts( double x , double y)",10195,10197
3,1,20,2,3,"__pyx_t_double_complex_from_parts@10199-10201@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__pyx_t_double_complex_from_parts","__pyx_t_double_complex_from_parts( double x , double y)",10199,10201
6,1,28,2,6,"__pyx_t_double_complex_from_parts@10204-10209@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__pyx_t_double_complex_from_parts","__pyx_t_double_complex_from_parts( double x , double y)",10204,10209
3,2,31,2,3,"__Pyx_c_eq_double@10215-10217@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_c_eq_double","__Pyx_c_eq_double( __pyx_t_double_complex a , __pyx_t_double_complex b)",10215,10217
6,1,40,2,6,"__Pyx_c_sum_double@10218-10223@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_c_sum_double","__Pyx_c_sum_double( __pyx_t_double_complex a , __pyx_t_double_complex b)",10218,10223
6,1,40,2,6,"__Pyx_c_diff_double@10224-10229@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_c_diff_double","__Pyx_c_diff_double( __pyx_t_double_complex a , __pyx_t_double_complex b)",10224,10229
6,1,56,2,6,"__Pyx_c_prod_double@10230-10235@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_c_prod_double","__Pyx_c_prod_double( __pyx_t_double_complex a , __pyx_t_double_complex b)",10230,10235
19,5,235,2,19,"__Pyx_c_quot_double@10237-10255@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_c_quot_double","__Pyx_c_quot_double( __pyx_t_double_complex a , __pyx_t_double_complex b)",10237,10255
10,2,106,2,10,"__Pyx_c_quot_double@10257-10266@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_c_quot_double","__Pyx_c_quot_double( __pyx_t_double_complex a , __pyx_t_double_complex b)",10257,10266
6,1,31,1,6,"__Pyx_c_neg_double@10268-10273@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_c_neg_double","__Pyx_c_neg_double( __pyx_t_double_complex a)",10268,10273
3,2,24,1,3,"__Pyx_c_is_zero_double@10274-10276@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_c_is_zero_double","__Pyx_c_is_zero_double( __pyx_t_double_complex a)",10274,10276
6,1,30,1,6,"__Pyx_c_conj_double@10277-10282@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_c_conj_double","__Pyx_c_conj_double( __pyx_t_double_complex a)",10277,10282
4,2,39,1,7,"__Pyx_c_abs_double@10284-10290@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_c_abs_double","__Pyx_c_abs_double( __pyx_t_double_complex z)",10284,10290
52,13,379,2,52,"__Pyx_c_pow_double@10291-10342@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_c_pow_double","__Pyx_c_pow_double( __pyx_t_double_complex a , __pyx_t_double_complex b)",10291,10342
25,9,235,1,29,"__Pyx_PyInt_From_enum__NPY_TYPES@10347-10375@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyInt_From_enum__NPY_TYPES","__Pyx_PyInt_From_enum__NPY_TYPES( enum NPY_TYPES value)",10347,10375
169,68,2051,1,187,"__Pyx_PyInt_As_int@10378-10564@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyInt_As_int","__Pyx_PyInt_As_int( PyObject * x)",10378,10564
169,68,2145,1,187,"__Pyx_PyInt_As_unsigned_int@10567-10753@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyInt_As_unsigned_int","__Pyx_PyInt_As_unsigned_int( PyObject * x)",10567,10753
25,9,223,1,29,"__Pyx_PyInt_From_long@10756-10784@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyInt_From_long","__Pyx_PyInt_From_long( long value)",10756,10784
169,68,2051,1,187,"__Pyx_PyInt_As_long@10787-10973@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyInt_As_long","__Pyx_PyInt_As_long( PyObject * x)",10787,10973
8,3,39,2,8,"__Pyx_InBases@10977-10984@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_InBases","__Pyx_InBases( PyTypeObject * a , PyTypeObject * b)",10977,10984
15,5,96,2,15,"__Pyx_IsSubtype@10985-10999@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_IsSubtype","__Pyx_IsSubtype( PyTypeObject * a , PyTypeObject * b)",10985,10999
21,5,126,3,21,"__Pyx_inner_PyErr_GivenExceptionMatches2@11001-11021@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_inner_PyErr_GivenExceptionMatches2","__Pyx_inner_PyErr_GivenExceptionMatches2( PyObject * err , PyObject * exc_type1 , PyObject * exc_type2)",11001,11021
7,3,65,3,7,"__Pyx_inner_PyErr_GivenExceptionMatches2@11023-11029@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_inner_PyErr_GivenExceptionMatches2","__Pyx_inner_PyErr_GivenExceptionMatches2( PyObject * err , PyObject * exc_type1 , PyObject * exc_type2)",11023,11029
17,9,131,2,21,"__Pyx_PyErr_GivenExceptionMatchesTuple@11031-11051@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyErr_GivenExceptionMatchesTuple","__Pyx_PyErr_GivenExceptionMatchesTuple( PyObject * exc_type , PyObject * tuple)",11031,11051
12,5,90,2,12,"__Pyx_PyErr_GivenExceptionMatches@11052-11063@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyErr_GivenExceptionMatches","__Pyx_PyErr_GivenExceptionMatches( PyObject * err , PyObject * exc_type)",11052,11063
9,5,87,3,9,"__Pyx_PyErr_GivenExceptionMatches2@11064-11072@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyErr_GivenExceptionMatches2","__Pyx_PyErr_GivenExceptionMatches2( PyObject * err , PyObject * exc_type1 , PyObject * exc_type2)",11064,11072
14,3,105,1,14,"__Pyx_check_binary_version@11076-11089@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_check_binary_version","__Pyx_check_binary_version( void)",11076,11089
28,10,228,1,31,"__Pyx_InitStrings@11092-11122@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_InitStrings","__Pyx_InitStrings( __Pyx_StringTabEntry * t)",11092,11122
3,1,23,1,3,"__Pyx_PyUnicode_FromString@11124-11126@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyUnicode_FromString","__Pyx_PyUnicode_FromString( const char * c_str)",11124,11126
4,1,20,1,4,"__Pyx_PyObject_AsString@11127-11130@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyObject_AsString","__Pyx_PyObject_AsString( PyObject * o)",11127,11130
18,5,108,2,20,"__Pyx_PyUnicode_AsStringAndSize@11133-11152@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyUnicode_AsStringAndSize","__Pyx_PyUnicode_AsStringAndSize( PyObject * o , Py_ssize_t * length)",11133,11152
11,4,73,2,14,"__Pyx_PyUnicode_AsStringAndSize@11154-11167@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyUnicode_AsStringAndSize","__Pyx_PyUnicode_AsStringAndSize( PyObject * o , Py_ssize_t * length)",11154,11167
20,8,95,2,26,"__Pyx_PyObject_AsStringAndSize@11170-11195@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyObject_AsStringAndSize","__Pyx_PyObject_AsStringAndSize( PyObject * o , Py_ssize_t * length)",11170,11195
5,2,41,1,5,"__Pyx_PyObject_IsTrue@11196-11200@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyObject_IsTrue","__Pyx_PyObject_IsTrue( PyObject * x)",11196,11200
7,2,38,1,7,"__Pyx_PyObject_IsTrueAndDecref@11201-11207@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyObject_IsTrueAndDecref","__Pyx_PyObject_IsTrueAndDecref( PyObject * x)",11201,11207
18,4,81,2,20,"__Pyx_PyNumber_IntOrLongWrongResultType@11208-11227@src/geomm/pyqcprot.c","src/geomm/pyqcprot.c","__Pyx_PyNumber_IntOrLongWrongResultType","__Pyx_PyNumber_IntOrLongWrongResultType( PyObject * result , const char * type_name)",11208,11227
10,2,86,4,64,"superimpose@7-70@src/geomm/superimpose.py","src/geomm/superimpose.py","superimpose","superimpose( ref_coords , coords , idxs = None , weights = None )",7,70
13,2,131,2,42,"alt_superimpose@118-159@src/geomm/superimpose.py","src/geomm/superimpose.py","alt_superimpose","alt_superimpose( ref_coords , coords )",118,159
3,1,21,4,40,"shrake_rupley@49-88@src/geomm/sasa.py","src/geomm/sasa.py","shrake_rupley","shrake_rupley( coords , radii , probe_radius = 0 . 14 , n_sphere_points = 960 )",49,88
2,1,23,4,2,"free_energy@3-4@src/geomm/free_energy.py","src/geomm/free_energy.py","free_energy","free_energy( weights , max_energy = None , zero_point_energy = 1 . 0e - 12 , supermax_value = np . nan )",3,4
10,3,123,1,17,"box_vectors_to_lengths_angles@5-21@src/geomm/box_vectors.py","src/geomm/box_vectors.py","box_vectors_to_lengths_angles","box_vectors_to_lengths_angles( box_vectors )",5,21
21,5,323,2,60,"lengths_and_angles_to_box_vectors@47-106@src/geomm/box_vectors.py","src/geomm/box_vectors.py","lengths_and_angles_to_box_vectors","lengths_and_angles_to_box_vectors( lengths , angles )",47,106
4,1,19,1,6,"arrhenius_preexponent@12-17@src/geomm/arrhenius.py","src/geomm/arrhenius.py","arrhenius_preexponent","arrhenius_preexponent( temperature )",12,17
5,1,39,2,9,"arrhenius_rate@19-27@src/geomm/arrhenius.py","src/geomm/arrhenius.py","arrhenius_rate","arrhenius_rate( activation_free_energy , temperature )",19,27
4,1,32,2,7,"arrhenius_activation_free_energy@29-35@src/geomm/arrhenius.py","src/geomm/arrhenius.py","arrhenius_activation_free_energy","arrhenius_activation_free_energy( rate , temperature )",29,35
7,2,40,2,14,"group_complex@5-18@src/geomm/grouping.py","src/geomm/grouping.py","group_complex","group_complex( coords , complexes_idxs )",5,18
17,3,147,4,86,"group_pair@20-105@src/geomm/grouping.py","src/geomm/grouping.py","group_pair","group_pair( coords , unitcell_side_lengths , member_a_idxs , member_b_idxs )",20,105
21,4,190,4,74,"theobald_qcp@5-78@src/geomm/theobald_qcp.py","src/geomm/theobald_qcp.py","theobald_qcp","theobald_qcp( ref_coords , coords , idxs = None , weights = None )",5,78
